FSA,Departure,origin_lat,origin_long,dest_lat,dest_long,biking_dist (m),biking_time (s),walking_dist (m),walking_time (s),driving_dist (m),driving_time (s),origin_addr,dest_addr
M5P,7,43.69330987,-79.4128435,43.69695673,-79.41790355,809,215,806,610,806,121,"124 Kilbarry Rd, Toronto, ON M5P 1L4, Canada","21 Robinwood Ave, Toronto, ON M5P 1X6, Canada"
M5P,8,43.69330987,-79.4128435,43.69695673,-79.41790355,809,215,806,610,806,121,"124 Kilbarry Rd, Toronto, ON M5P 1L4, Canada","21 Robinwood Ave, Toronto, ON M5P 1X6, Canada"
M5P,9,43.69330987,-79.4128435,43.69695673,-79.41790355,809,215,806,610,806,121,"124 Kilbarry Rd, Toronto, ON M5P 1L4, Canada","21 Robinwood Ave, Toronto, ON M5P 1X6, Canada"
M5P,10,43.69330987,-79.4128435,43.69695673,-79.41790355,809,215,806,610,806,121,"124 Kilbarry Rd, Toronto, ON M5P 1L4, Canada","21 Robinwood Ave, Toronto, ON M5P 1X6, Canada"
M5P,11,43.69330987,-79.4128435,43.69695673,-79.41790355,809,215,806,610,806,121,"124 Kilbarry Rd, Toronto, ON M5P 1L4, Canada","21 Robinwood Ave, Toronto, ON M5P 1X6, Canada"
M5P,0,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,1,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,2,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,3,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,4,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,5,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,6,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,7,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,8,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,9,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,10,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,11,43.70568933,-79.41281087,43.69288462,-79.41046015,1737,392,1984,1431,2117,363,"11 Crestview Rd, Toronto, ON M5N 1H3, Canada","409 Russell Hill Rd, Toronto, ON M4V 2V3, Canada"
M5P,0,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,1,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,2,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,3,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,4,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,5,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,6,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,7,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,8,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,9,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,10,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,11,43.69077412,-79.41393492,43.69186093,-79.40440015,1288,297,1197,908,1543,335,"Spadina Rd at Strathearn Blvd South Side, Toronto, ON M5P, Canada","220 Lonsdale Rd, Toronto, ON M4V 1W6, Canada"
M5P,0,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,1,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,2,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,3,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,4,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,5,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,6,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,7,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,8,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,9,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,10,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1961,390,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,11,43.68924266,-79.41453933,43.69713556,-79.40440134,1695,426,1659,1254,1896,394,"18 Relmar Rd, Toronto, ON M5P 2Y5, Canada","30 Oxton Ave, Toronto, ON M5P 1L9, Canada"
M5P,0,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,1,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,2,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,3,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,4,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,5,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,6,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,7,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,8,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,9,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,10,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,11,43.69195452,-79.4196854,43.6945366,-79.40784393,1427,401,1427,1078,1427,285,"6 Ridgewood Rd, Toronto, ON M5P 1T5, Canada","139 Dunvegan Rd., Toronto, ON M5P 2N8, Canada"
M5P,0,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,1,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,2,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,3,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,4,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,5,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,6,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,7,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,8,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,9,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,10,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M5P,11,43.70015145,-79.40637447,43.70296344,-79.4108631,811,216,603,496,603,105,"887 ON-11A, Toronto, ON M5P 2K7, Canada","50 Elmsthorpe Ave, Toronto, ON M5P 2L7, Canada"
M4V,0,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1889,402,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,1,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,2,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,3,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1889,402,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,4,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,5,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,6,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,7,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,8,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,9,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,10,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,11,43.69201201,-79.40798742,43.68602548,-79.3934613,1889,398,1886,1364,1875,375,"1 Frybrook Rd, Toronto, ON M4V 1Y6, Canada","1366 Yonge St, Toronto, ON M4T 3A7, Canada"
M4V,0,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,1,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,2,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,3,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,4,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,5,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,6,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,7,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,8,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,9,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,10,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,11,43.68250332,-79.41087809,43.68790949,-79.41553748,1145,372,997,787,879,218,"326 A Spadina Rd, Toronto, ON M5R 2V9, Canada","19 Lower Village Gate, Toronto, ON M5P 3L9, Canada"
M4V,0,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,1,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,2,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,3,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,4,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,5,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,6,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,7,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,8,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,9,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,10,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,11,43.68586032,-79.40025905,43.69391462,-79.40373443,1694,457,1128,940,1694,425,"52 Foxbar Rd, Toronto, ON M4V 2G6, Canada","200 Lonsdale Rd, Toronto, ON M4V 2X8, Canada"
M4V,0,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,1,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,2,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,3,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,4,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,5,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,6,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,7,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,8,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,9,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,10,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,11,43.67953724,-79.4080899,43.68688393,-79.3928419,2178,546,2255,1648,2371,470,"285 Spadina Rd, Toronto, ON M5R 2V5, Canada","21 Pleasant Blvd, Toronto, ON M4T 1K2, Canada"
M4V,0,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2741,658,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,1,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,2,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,3,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,4,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,5,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,6,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,7,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,8,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,9,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,10,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,11,43.68586216,-79.39200525,43.68362815,-79.41277331,2624,710,2118,1626,2830,660,"44 Jackes Ave, Toronto, ON M4T 1E5, Canada","355 St Clair Ave W, Toronto, ON M5P 1N5, Canada"
M4V,0,43.68574739,-79.41416744,43.68055426,-79.39664512,2335,520,2089,1519,2218,501,"902-320 Tweedsmuir Ave, York, ON M5P 2Y3, Canada","7 Oaklands Ave, Toronto, ON M4V 2E4, Canada"
